date,store_id,sku,product_name,quantity_sold,unit_price,total_amount
2025-02-24,STORE005,MED057,Betnovate 50mg,1,40.36,40.36
2025-02-24,STORE004,MED039,Sitagliptin 50mg,3,59.09,177.27
2025-02-24,STORE001,MED065,Salbutamol 50mg,5,67.83,339.15
2025-02-24,STORE003,MED037,Insulin 50mg,7,74.93,524.51
2025-02-24,STORE003,MED017,Cetirizine 50mg,22,19.35,425.7
2025-02-24,STORE004,MED016,Cephalexin 100mg,1,49.92,49.92
2025-02-24,STORE001,MED015,Cephalexin 50mg,3,24.07,72.21
2025-02-24,STORE005,MED014,Ciprofloxacin 100mg,3,28.57,85.71
2025-02-24,STORE004,MED038,Insulin 100mg,3,50.82,152.46
2025-02-24,STORE003,MED011,Azithromycin 50mg,1,27.49,27.49
2025-02-24,STORE001,MED010,Amoxicillin 100mg,2,37.22,74.44
2025-02-24,STORE002,MED009,Amoxicillin 50mg,5,40.37,201.85
2025-02-24,STORE003,MED008,Diclofenac 100mg,8,8.62,68.96
2025-02-24,STORE004,MED007,Diclofenac 50mg,16,5.35,85.6
2025-02-24,STORE002,MED006,Aspirin 100mg,10,14.53,145.3
2025-02-24,STORE001,MED005,Aspirin 50mg,17,5.75,97.75
2025-02-24,STORE003,MED004,Ibuprofen 100mg,7,11.15,78.05
2025-02-24,STORE004,MED003,Ibuprofen 50mg,16,8.52,136.32
2025-02-24,STORE003,MED001,Paracetamol 50mg,9,8.21,73.89
2025-02-24,STORE003,MED018,Cetirizine 100mg,14,23.15,324.1
2025-02-24,STORE002,MED019,Loratadine 50mg,25,21.49,537.25
2025-02-24,STORE003,MED002,Paracetamol 100mg,14,9.46,132.44
2025-02-24,STORE003,MED021,Phenylephrine 50mg,10,17.42,174.2
2025-02-24,STORE002,MED020,Loratadine 100mg,9,21.47,193.23
2025-02-24,STORE005,MED035,Glimepiride 50mg,7,48.53,339.71
2025-02-24,STORE005,MED034,Metformin 100mg,6,32.88,197.28
2025-02-24,STORE005,MED033,Metformin 50mg,3,80.44,241.32
2025-02-24,STORE002,MED032,Calcium 100mg,16,21.84,349.44
2025-02-24,STORE002,MED031,Calcium 50mg,19,22.5,427.5
2025-02-24,STORE001,MED030,Multivitamin 100mg,18,15.01,270.18
2025-02-24,STORE005,MED036,Glimepiride 100mg,7,74.73,523.11
2025-02-24,STORE005,MED028,Vitamin D 100mg,17,13.06,222.02
2025-02-24,STORE004,MED027,Vitamin D 50mg,12,20.06,240.72
2025-02-24,STORE005,MED026,Vitamin C 100mg,17,22.8,387.6
2025-02-24,STORE001,MED025,Vitamin C 50mg,9,19.0,171.0
2025-02-24,STORE004,MED024,Dextromethorphan 100mg,24,22.0,528.0
2025-02-24,STORE004,MED023,Dextromethorphan 50mg,24,24.99,599.76
2025-02-24,STORE002,MED029,Multivitamin 50mg,15,16.92,253.8
2025-02-24,STORE005,MED022,Phenylephrine 100mg,13,10.21,132.73
2025-02-25,STORE001,MED054,Antacid 100mg,9,25.06,225.54
2025-02-25,STORE004,MED053,Antacid 50mg,3,29.94,89.82
2025-02-25,STORE001,MED052,Ranitidine 100mg,6,21.02,126.12
2025-02-25,STORE001,MED051,Ranitidine 50mg,6,15.81,94.86
2025-02-25,STORE004,MED050,Omeprazole 100mg,10,23.65,236.5
2025-02-25,STORE005,MED049,Omeprazole 50mg,6,25.6,153.6
2025-02-25,STORE004,MED045,Atenolol 50mg,10,45.66,456.6
2025-02-25,STORE005,MED047,Enalapril 50mg,9,46.62,419.58
2025-02-25,STORE005,MED046,Atenolol 100mg,6,32.31,193.86
2025-02-25,STORE004,MED044,Losartan 100mg,6,45.6,273.6
2025-02-25,STORE001,MED043,Losartan 50mg,4,40.79,163.16
2025-02-25,STORE001,MED042,Amlodipine 100mg,3,76.4,229.2
2025-02-25,STORE001,MED055,Domperidone 50mg,1,18.5,18.5
2025-02-25,STORE001,MED041,Amlodipine 50mg,8,27.49,219.92
2025-02-25,STORE001,MED048,Enalapril 100mg,4,66.59,266.36
2025-02-25,STORE005,MED056,Domperidone 100mg,6,22.97,137.82
2025-02-25,STORE001,MED067,Montelukast 50mg,1,85.72,85.72
2025-02-25,STORE002,MED060,Clotrimazole 100mg,1,45.04,45.04
2025-02-25,STORE004,MED040,Sitagliptin 100mg,7,47.81,334.67
2025-02-25,STORE003,MED080,Ear Drops 100mg,1,32.13,32.13
2025-02-25,STORE003,MED078,Eye Drops 100mg,3,46.57,139.71
2025-02-25,STORE004,MED077,Eye Drops 50mg,2,13.94,27.88
2025-02-25,STORE002,MED074,Sleeping Pills 100mg,1,25.87,25.87
2025-02-25,STORE003,MED071,Budesonide 50mg,2,87.64,175.28
2025-02-25,STORE003,MED057,Betnovate 50mg,5,29.48,147.4
2025-02-25,STORE005,MED070,Theophylline 100mg,2,46.94,93.88
2025-02-25,STORE002,MED068,Montelukast 100mg,1,37.83,37.83
2025-02-25,STORE002,MED066,Salbutamol 100mg,6,56.36,338.16
2025-02-25,STORE001,MED065,Salbutamol 50mg,2,65.93,131.86
2025-02-25,STORE002,MED064,Moisturizer 100mg,5,32.03,160.15
2025-02-25,STORE003,MED062,Hydrocortisone 100mg,2,47.85,95.7
2025-02-25,STORE003,MED061,Hydrocortisone 50mg,4,57.66,230.64
2025-02-25,STORE001,MED069,Theophylline 50mg,1,83.05,83.05
2025-02-25,STORE005,MED039,Sitagliptin 50mg,7,62.37,436.59
2025-02-25,STORE004,MED038,Insulin 100mg,8,39.24,313.92
2025-02-25,STORE004,MED037,Insulin 50mg,8,36.37,290.96
2025-02-25,STORE002,MED018,Cetirizine 100mg,17,22.47,381.99
2025-02-25,STORE003,MED017,Cetirizine 50mg,13,15.72,204.36
2025-02-25,STORE003,MED016,Cephalexin 100mg,1,37.04,37.04
2025-02-25,STORE004,MED014,Ciprofloxacin 100mg,1,43.64,43.64
2025-02-25,STORE001,MED012,Azithromycin 100mg,2,47.4,94.8
2025-02-25,STORE003,MED010,Amoxicillin 100mg,1,28.56,28.56
2025-02-25,STORE001,MED019,Loratadine 50mg,25,13.62,340.5
2025-02-25,STORE001,MED008,Diclofenac 100mg,9,14.65,131.85
2025-02-25,STORE005,MED006,Aspirin 100mg,9,7.26,65.34
2025-02-25,STORE001,MED005,Aspirin 50mg,10,11.16,111.6
2025-02-25,STORE005,MED004,Ibuprofen 100mg,11,7.71,84.81
2025-02-25,STORE004,MED003,Ibuprofen 50mg,13,11.56,150.28
2025-02-25,STORE003,MED002,Paracetamol 100mg,11,5.42,59.62
2025-02-25,STORE004,MED001,Paracetamol 50mg,13,13.18,171.34
2025-02-25,STORE003,MED007,Diclofenac 50mg,10,12.17,121.7
2025-02-25,STORE002,MED020,Loratadine 100mg,19,8.24,156.56
2025-02-25,STORE004,MED009,Amoxicillin 50mg,2,34.32,68.64
2025-02-25,STORE004,MED022,Phenylephrine 100mg,16,16.76,268.16
2025-02-25,STORE002,MED021,Phenylephrine 50mg,12,10.98,131.76
2025-02-25,STORE005,MED036,Glimepiride 100mg,3,60.93,182.79
2025-02-25,STORE002,MED035,Glimepiride 50mg,10,70.09,700.9
2025-02-25,STORE005,MED034,Metformin 100mg,4,37.85,151.4
2025-02-25,STORE001,MED033,Metformin 50mg,6,66.79,400.74
2025-02-25,STORE005,MED031,Calcium 50mg,25,28.26,706.5
2025-02-25,STORE002,MED030,Multivitamin 100mg,12,19.1,229.2
2025-02-25,STORE002,MED032,Calcium 100mg,17,25.24,429.08
2025-02-25,STORE003,MED028,Vitamin D 100mg,9,23.81,214.29
2025-02-25,STORE003,MED027,Vitamin D 50mg,11,13.19,145.09
2025-02-25,STORE003,MED026,Vitamin C 100mg,22,23.86,524.92
2025-02-25,STORE003,MED025,Vitamin C 50mg,9,16.04,144.36
2025-02-25,STORE001,MED024,Dextromethorphan 100mg,11,12.43,136.73
2025-02-25,STORE002,MED023,Dextromethorphan 50mg,14,24.69,345.66
2025-02-25,STORE003,MED029,Multivitamin 50mg,17,22.29,378.93
2025-02-26,STORE004,MED056,Domperidone 100mg,7,38.57,269.99
2025-02-26,STORE002,MED051,Ranitidine 50mg,10,26.98,269.8
2025-02-26,STORE005,MED055,Domperidone 50mg,4,19.5,78.0
2025-02-26,STORE004,MED054,Antacid 100mg,5,24.13,120.65
2025-02-26,STORE005,MED053,Antacid 50mg,6,34.55,207.3
2025-02-26,STORE003,MED052,Ranitidine 100mg,5,22.29,111.45
2025-02-26,STORE005,MED050,Omeprazole 100mg,9,18.4,165.6
2025-02-26,STORE005,MED042,Amlodipine 100mg,6,74.79,448.74
2025-02-26,STORE003,MED048,Enalapril 100mg,8,71.29,570.32
2025-02-26,STORE004,MED047,Enalapril 50mg,8,30.88,247.04
2025-02-26,STORE002,MED046,Atenolol 100mg,8,64.65,517.2
2025-02-26,STORE004,MED045,Atenolol 50mg,1,41.49,41.49
2025-02-26,STORE003,MED044,Losartan 100mg,5,52.12,260.6
2025-02-26,STORE002,MED043,Losartan 50mg,10,62.69,626.9
2025-02-26,STORE004,MED058,Betnovate 100mg,2,46.92,93.84
2025-02-26,STORE004,MED049,Omeprazole 50mg,6,23.37,140.22
2025-02-26,STORE003,MED059,Clotrimazole 50mg,2,46.35,92.7
2025-02-26,STORE002,MED078,Eye Drops 100mg,2,41.91,83.82
2025-02-26,STORE004,MED062,Hydrocortisone 100mg,2,41.75,83.5
2025-02-26,STORE004,MED079,Ear Drops 50mg,1,25.82,25.82
2025-02-26,STORE004,MED041,Amlodipine 50mg,3,25.68,77.04
2025-02-26,STORE004,MED080,Ear Drops 100mg,1,33.69,33.69
2025-02-26,STORE005,MED077,Eye Drops 50mg,5,16.41,82.05
2025-02-26,STORE002,MED076,Antihistamine 100mg,1,47.2,47.2
2025-02-26,STORE001,MED075,Antihistamine 50mg,1,10.9,10.9
2025-02-26,STORE004,MED074,Sleeping Pills 100mg,3,22.76,68.28
2025-02-26,STORE004,MED061,Hydrocortisone 50mg,1,41.37,41.37
2025-02-26,STORE005,MED073,Sleeping Pills 50mg,1,29.32,29.32
2025-02-26,STORE003,MED071,Budesonide 50mg,5,57.88,289.4
2025-02-26,STORE005,MED070,Theophylline 100mg,1,43.29,43.29
2025-02-26,STORE004,MED069,Theophylline 50mg,1,55.58,55.58
2025-02-26,STORE001,MED067,Montelukast 50mg,3,35.58,106.74
2025-02-26,STORE001,MED065,Salbutamol 50mg,2,65.98,131.96
2025-02-26,STORE002,MED064,Moisturizer 100mg,2,46.3,92.6
2025-02-26,STORE005,MED063,Moisturizer 50mg,1,43.75,43.75
2025-02-26,STORE002,MED072,Budesonide 100mg,4,54.16,216.64
2025-02-26,STORE005,MED040,Sitagliptin 100mg,1,36.51,36.51
2025-02-26,STORE003,MED003,Ibuprofen 50mg,13,12.63,164.19
2025-02-26,STORE001,MED038,Insulin 100mg,5,39.28,196.4
2025-02-26,STORE002,MED018,Cetirizine 100mg,16,13.1,209.6
2025-02-26,STORE003,MED017,Cetirizine 50mg,13,24.31,316.03
2025-02-26,STORE003,MED016,Cephalexin 100mg,1,44.46,44.46
2025-02-26,STORE001,MED015,Cephalexin 50mg,2,35.73,71.46
2025-02-26,STORE001,MED012,Azithromycin 100mg,1,35.88,35.88
2025-02-26,STORE004,MED011,Azithromycin 50mg,3,20.47,61.41
2025-02-26,STORE002,MED009,Amoxicillin 50mg,2,20.27,40.54
2025-02-26,STORE004,MED008,Diclofenac 100mg,8,6.37,50.96
2025-02-26,STORE001,MED007,Diclofenac 50mg,20,14.45,289.0
2025-02-26,STORE005,MED006,Aspirin 100mg,10,14.9,149.0
2025-02-26,STORE002,MED005,Aspirin 50mg,14,12.2,170.8
2025-02-26,STORE004,MED004,Ibuprofen 100mg,10,9.61,96.1
2025-02-26,STORE002,MED002,Paracetamol 100mg,9,9.99,89.91
2025-02-26,STORE003,MED001,Paracetamol 50mg,3,6.52,19.56
2025-02-26,STORE005,MED039,Sitagliptin 50mg,3,65.87,197.61
2025-02-26,STORE001,MED019,Loratadine 50mg,12,9.59,115.08
2025-02-26,STORE001,MED020,Loratadine 100mg,18,18.82,338.76
2025-02-26,STORE005,MED010,Amoxicillin 100mg,3,39.13,117.39
2025-02-26,STORE001,MED022,Phenylephrine 100mg,22,23.21,510.62
2025-02-26,STORE001,MED037,Insulin 50mg,5,96.01,480.05
2025-02-26,STORE004,MED021,Phenylephrine 50mg,17,18.96,322.32
2025-02-26,STORE002,MED036,Glimepiride 100mg,3,81.78,245.34
2025-02-26,STORE002,MED035,Glimepiride 50mg,1,79.92,79.92
2025-02-26,STORE005,MED034,Metformin 100mg,8,76.25,610.0
2025-02-26,STORE002,MED033,Metformin 50mg,11,54.91,604.01
2025-02-26,STORE005,MED031,Calcium 50mg,15,29.1,436.5
2025-02-26,STORE004,MED030,Multivitamin 100mg,22,14.64,322.08
2025-02-26,STORE001,MED032,Calcium 100mg,13,22.68,294.84
2025-02-26,STORE003,MED028,Vitamin D 100mg,5,17.68,88.4
2025-02-26,STORE005,MED027,Vitamin D 50mg,13,26.69,346.97
2025-02-26,STORE004,MED026,Vitamin C 100mg,11,28.58,314.38
2025-02-26,STORE003,MED025,Vitamin C 50mg,10,10.31,103.1
2025-02-26,STORE003,MED024,Dextromethorphan 100mg,6,23.29,139.74
2025-02-26,STORE005,MED023,Dextromethorphan 50mg,28,16.08,450.24
2025-02-26,STORE001,MED029,Multivitamin 50mg,18,20.02,360.36
2025-02-27,STORE003,MED053,Antacid 50mg,3,18.43,55.29
2025-02-27,STORE002,MED048,Enalapril 100mg,10,48.61,486.1
2025-02-27,STORE001,MED052,Ranitidine 100mg,1,33.27,33.27
2025-02-27,STORE004,MED051,Ranitidine 50mg,6,32.35,194.1
2025-02-27,STORE004,MED050,Omeprazole 100mg,3,15.23,45.69
2025-02-27,STORE002,MED049,Omeprazole 50mg,9,26.92,242.28
2025-02-27,STORE002,MED047,Enalapril 50mg,5,27.85,139.25
2025-02-27,STORE004,MED039,Sitagliptin 50mg,9,87.74,789.66
2025-02-27,STORE003,MED045,Atenolol 50mg,6,33.74,202.44
2025-02-27,STORE004,MED044,Losartan 100mg,4,36.13,144.52
2025-02-27,STORE001,MED043,Losartan 50mg,2,76.12,152.24
2025-02-27,STORE001,MED042,Amlodipine 100mg,8,30.48,243.84
2025-02-27,STORE004,MED041,Amlodipine 50mg,7,68.36,478.52
2025-02-27,STORE003,MED040,Sitagliptin 100mg,4,53.64,214.56
2025-02-27,STORE002,MED054,Antacid 100mg,5,31.04,155.2
2025-02-27,STORE003,MED046,Atenolol 100mg,4,38.77,155.08
2025-02-27,STORE005,MED055,Domperidone 50mg,7,15.21,106.47
2025-02-27,STORE001,MED079,Ear Drops 50mg,1,22.37,22.37
2025-02-27,STORE001,MED058,Betnovate 100mg,2,25.6,51.2
2025-02-27,STORE001,MED080,Ear Drops 100mg,1,10.51,10.51
2025-02-27,STORE001,MED078,Eye Drops 100mg,2,46.99,93.98
2025-02-27,STORE004,MED077,Eye Drops 50mg,1,39.2,39.2
2025-02-27,STORE005,MED075,Antihistamine 50mg,1,23.07,23.07
2025-02-27,STORE001,MED074,Sleeping Pills 100mg,2,30.45,60.9
2025-02-27,STORE005,MED073,Sleeping Pills 50mg,3,31.51,94.53
2025-02-27,STORE005,MED072,Budesonide 100mg,5,77.19,385.95
2025-02-27,STORE002,MED056,Domperidone 100mg,10,30.7,307.0
2025-02-27,STORE004,MED069,Theophylline 50mg,2,87.49,174.98
2025-02-27,STORE003,MED067,Montelukast 50mg,3,86.37,259.11
2025-02-27,STORE005,MED066,Salbutamol 100mg,3,38.91,116.73
2025-02-27,STORE002,MED065,Salbutamol 50mg,3,62.22,186.66
2025-02-27,STORE003,MED064,Moisturizer 100mg,3,45.85,137.55
2025-02-27,STORE002,MED063,Moisturizer 50mg,2,40.71,81.42
2025-02-27,STORE003,MED060,Clotrimazole 100mg,1,45.78,45.78
2025-02-27,STORE003,MED059,Clotrimazole 50mg,1,58.53,58.53
2025-02-27,STORE005,MED068,Montelukast 100mg,1,58.15,58.15
2025-02-27,STORE003,MED038,Insulin 100mg,3,89.51,268.53
2025-02-27,STORE003,MED036,Glimepiride 100mg,1,61.83,61.83
2025-02-27,STORE001,MED035,Glimepiride 50mg,4,58.2,232.8
2025-02-27,STORE004,MED015,Cephalexin 50mg,2,41.3,82.6
2025-02-27,STORE005,MED014,Ciprofloxacin 100mg,1,35.16,35.16
2025-02-27,STORE001,MED013,Ciprofloxacin 50mg,2,34.54,69.08
2025-02-27,STORE003,MED012,Azithromycin 100mg,2,45.26,90.52
2025-02-27,STORE002,MED011,Azithromycin 50mg,2,36.65,73.3
2025-02-27,STORE004,MED010,Amoxicillin 100mg,2,32.69,65.38
2025-02-27,STORE003,MED008,Diclofenac 100mg,20,6.18,123.6
2025-02-27,STORE003,MED007,Diclofenac 50mg,16,14.19,227.04
2025-02-27,STORE004,MED006,Aspirin 100mg,13,11.17,145.21
2025-02-27,STORE005,MED005,Aspirin 50mg,11,8.93,98.23
2025-02-27,STORE004,MED004,Ibuprofen 100mg,5,10.28,51.4
2025-02-27,STORE003,MED003,Ibuprofen 50mg,16,6.97,111.52
2025-02-27,STORE005,MED002,Paracetamol 100mg,5,6.02,30.1
2025-02-27,STORE002,MED001,Paracetamol 50mg,13,7.78,101.14
2025-02-27,STORE001,MED037,Insulin 50mg,7,81.17,568.19
2025-02-27,STORE005,MED016,Cephalexin 100mg,3,20.93,62.79
2025-02-27,STORE003,MED017,Cetirizine 50mg,22,11.82,260.04
2025-02-27,STORE002,MED009,Amoxicillin 50mg,1,35.32,35.32
2025-02-27,STORE001,MED019,Loratadine 50mg,22,17.74,390.28
2025-02-27,STORE004,MED034,Metformin 100mg,4,56.26,225.04
2025-02-27,STORE005,MED018,Cetirizine 100mg,13,20.62,268.06
2025-02-27,STORE004,MED033,Metformin 50mg,4,64.26,257.04
2025-02-27,STORE002,MED032,Calcium 100mg,16,14.99,239.84
2025-02-27,STORE001,MED031,Calcium 50mg,17,29.85,507.45
2025-02-27,STORE001,MED030,Multivitamin 100mg,20,12.71,254.2
2025-02-27,STORE005,MED028,Vitamin D 100mg,14,20.78,290.92
2025-02-27,STORE002,MED027,Vitamin D 50mg,10,26.11,261.1
2025-02-27,STORE003,MED029,Multivitamin 50mg,12,21.45,257.4
2025-02-27,STORE005,MED025,Vitamin C 50mg,13,23.78,309.14
2025-02-27,STORE001,MED024,Dextromethorphan 100mg,6,21.19,127.14
2025-02-27,STORE003,MED023,Dextromethorphan 50mg,19,22.66,430.54
2025-02-27,STORE002,MED022,Phenylephrine 100mg,18,13.06,235.08
2025-02-27,STORE004,MED021,Phenylephrine 50mg,19,17.29,328.51
2025-02-27,STORE003,MED020,Loratadine 100mg,13,17.21,223.73
2025-02-27,STORE004,MED026,Vitamin C 100mg,23,13.32,306.36
2025-02-28,STORE005,MED055,Domperidone 50mg,7,34.54,241.78
2025-02-28,STORE005,MED050,Omeprazole 100mg,11,30.48,335.28
2025-02-28,STORE001,MED054,Antacid 100mg,4,39.74,158.96
2025-02-28,STORE005,MED053,Antacid 50mg,4,21.23,84.92
2025-02-28,STORE004,MED052,Ranitidine 100mg,8,18.43,147.44
2025-02-28,STORE004,MED051,Ranitidine 50mg,5,37.07,185.35
2025-02-28,STORE002,MED049,Omeprazole 50mg,4,21.87,87.48
2025-02-28,STORE002,MED041,Amlodipine 50mg,3,31.68,95.04
2025-02-28,STORE005,MED047,Enalapril 50mg,2,48.82,97.64
2025-02-28,STORE001,MED046,Atenolol 100mg,7,27.35,191.45
2025-02-28,STORE002,MED045,Atenolol 50mg,3,30.06,90.18
2025-02-28,STORE001,MED044,Losartan 100mg,4,79.84,319.36
2025-02-28,STORE001,MED043,Losartan 50mg,5,57.03,285.15
2025-02-28,STORE002,MED042,Amlodipine 100mg,4,32.19,128.76
2025-02-28,STORE003,MED056,Domperidone 100mg,2,24.71,49.42
2025-02-28,STORE004,MED048,Enalapril 100mg,3,62.58,187.74
2025-02-28,STORE002,MED057,Betnovate 50mg,3,21.17,63.51
2025-02-28,STORE001,MED080,Ear Drops 100mg,3,17.28,51.84
2025-02-28,STORE002,MED059,Clotrimazole 50mg,1,24.01,24.01
2025-02-28,STORE005,MED040,Sitagliptin 100mg,9,47.49,427.41
2025-02-28,STORE005,MED079,Ear Drops 50mg,4,25.66,102.64
2025-02-28,STORE003,MED078,Eye Drops 100mg,2,15.09,30.18
2025-02-28,STORE004,MED075,Antihistamine 50mg,3,35.97,107.91
2025-02-28,STORE001,MED072,Budesonide 100mg,1,55.55,55.55
2025-02-28,STORE002,MED071,Budesonide 50mg,2,77.59,155.18
2025-02-28,STORE003,MED070,Theophylline 100mg,1,38.28,38.28
2025-02-28,STORE003,MED068,Montelukast 100mg,1,85.48,85.48
2025-02-28,STORE002,MED067,Montelukast 50mg,1,68.09,68.09
2025-02-28,STORE005,MED066,Salbutamol 100mg,7,52.0,364.0
2025-02-28,STORE002,MED065,Salbutamol 50mg,2,81.02,162.04
2025-02-28,STORE003,MED063,Moisturizer 50mg,2,56.56,113.12
2025-02-28,STORE002,MED062,Hydrocortisone 100mg,4,29.46,117.84
2025-02-28,STORE004,MED061,Hydrocortisone 50mg,3,34.19,102.57
2025-02-28,STORE001,MED060,Clotrimazole 100mg,2,50.56,101.12
2025-02-28,STORE004,MED058,Betnovate 100mg,1,41.18,41.18
2025-02-28,STORE001,MED039,Sitagliptin 50mg,6,96.65,579.9
2025-02-28,STORE002,MED077,Eye Drops 50mg,3,36.62,109.86
2025-02-28,STORE001,MED037,Insulin 50mg,6,79.78,478.68
2025-02-28,STORE001,MED016,Cephalexin 100mg,3,36.59,109.77
2025-02-28,STORE004,MED015,Cephalexin 50mg,3,45.98,137.94
2025-02-28,STORE005,MED014,Ciprofloxacin 100mg,4,49.44,197.76
2025-02-28,STORE001,MED013,Ciprofloxacin 50mg,1,35.06,35.06
2025-02-28,STORE004,MED011,Azithromycin 50mg,3,26.74,80.22
2025-02-28,STORE002,MED010,Amoxicillin 100mg,3,25.37,76.11
2025-02-28,STORE001,MED009,Amoxicillin 50mg,4,27.34,109.36
2025-02-28,STORE001,MED008,Diclofenac 100mg,10,7.28,72.8
2025-02-28,STORE003,MED007,Diclofenac 50mg,9,12.73,114.57
2025-02-28,STORE001,MED006,Aspirin 100mg,17,10.0,170.0
2025-02-28,STORE005,MED005,Aspirin 50mg,13,11.28,146.64
2025-02-28,STORE003,MED004,Ibuprofen 100mg,7,13.07,91.49
2025-02-28,STORE003,MED003,Ibuprofen 50mg,14,12.33,172.62
2025-02-28,STORE003,MED002,Paracetamol 100mg,13,6.67,86.71
2025-02-28,STORE001,MED038,Insulin 100mg,5,77.4,387.0
2025-02-28,STORE005,MED017,Cetirizine 50mg,15,21.34,320.1
2025-02-28,STORE003,MED018,Cetirizine 100mg,18,18.06,325.08
2025-02-28,STORE004,MED001,Paracetamol 50mg,4,14.53,58.12
2025-02-28,STORE002,MED020,Loratadine 100mg,15,8.11,121.65
2025-02-28,STORE002,MED019,Loratadine 50mg,23,20.45,470.35
2025-02-28,STORE001,MED035,Glimepiride 50mg,6,41.03,246.18
2025-02-28,STORE002,MED034,Metformin 100mg,5,61.63,308.15
2025-02-28,STORE003,MED033,Metformin 50mg,1,58.46,58.46
2025-02-28,STORE005,MED032,Calcium 100mg,18,12.18,219.24
2025-02-28,STORE003,MED031,Calcium 50mg,19,14.67,278.73
2025-02-28,STORE004,MED030,Multivitamin 100mg,14,24.01,336.14
2025-02-28,STORE002,MED029,Multivitamin 50mg,13,14.74,191.62
2025-02-28,STORE005,MED036,Glimepiride 100mg,5,32.82,164.1
2025-02-28,STORE001,MED027,Vitamin D 50mg,22,21.62,475.64
2025-02-28,STORE005,MED026,Vitamin C 100mg,18,18.26,328.68
2025-02-28,STORE003,MED025,Vitamin C 50mg,17,11.86,201.62
2025-02-28,STORE004,MED024,Dextromethorphan 100mg,16,24.34,389.44
2025-02-28,STORE003,MED023,Dextromethorphan 50mg,16,9.77,156.32
2025-02-28,STORE003,MED022,Phenylephrine 100mg,21,8.02,168.42
2025-02-28,STORE004,MED028,Vitamin D 100mg,14,11.5,161.0
2025-02-28,STORE003,MED021,Phenylephrine 50mg,20,18.81,376.2
2025-03-01,STORE001,MED054,Antacid 100mg,5,19.34,96.7
2025-03-01,STORE004,MED053,Antacid 50mg,1,18.39,18.39
2025-03-01,STORE005,MED052,Ranitidine 100mg,4,34.79,139.16
2025-03-01,STORE004,MED051,Ranitidine 50mg,5,33.99,169.95
2025-03-01,STORE002,MED050,Omeprazole 100mg,2,26.04,52.08
2025-03-01,STORE003,MED049,Omeprazole 50mg,3,21.74,65.22
2025-03-01,STORE002,MED045,Atenolol 50mg,6,27.71,166.26
2025-03-01,STORE003,MED047,Enalapril 50mg,2,71.36,142.72
2025-03-01,STORE003,MED046,Atenolol 100mg,2,26.11,52.22
2025-03-01,STORE004,MED044,Losartan 100mg,1,27.13,27.13
2025-03-01,STORE001,MED043,Losartan 50mg,5,34.47,172.35
2025-03-01,STORE003,MED042,Amlodipine 100mg,7,46.07,322.49
2025-03-01,STORE003,MED041,Amlodipine 50mg,5,72.71,363.55
2025-03-01,STORE001,MED055,Domperidone 50mg,4,21.24,84.96
2025-03-01,STORE002,MED048,Enalapril 100mg,7,32.39,226.73
2025-03-01,STORE002,MED056,Domperidone 100mg,7,21.85,152.95
2025-03-01,STORE003,MED067,Montelukast 50mg,1,47.0,47.0
2025-03-01,STORE005,MED059,Clotrimazole 50mg,3,33.99,101.97
2025-03-01,STORE001,MED040,Sitagliptin 100mg,1,94.74,94.74
2025-03-01,STORE005,MED080,Ear Drops 100mg,1,17.25,17.25
2025-03-01,STORE005,MED078,Eye Drops 100mg,1,35.53,35.53
2025-03-01,STORE004,MED076,Antihistamine 100mg,2,39.47,78.94
2025-03-01,STORE003,MED074,Sleeping Pills 100mg,2,37.23,74.46
2025-03-01,STORE001,MED073,Sleeping Pills 50mg,3,42.22,126.66
2025-03-01,STORE003,MED072,Budesonide 100mg,1,45.36,45.36
2025-03-01,STORE001,MED070,Theophylline 100mg,1,61.5,61.5
2025-03-01,STORE003,MED069,Theophylline 50mg,1,65.88,65.88
2025-03-01,STORE005,MED068,Montelukast 100mg,1,56.84,56.84
2025-03-01,STORE003,MED066,Salbutamol 100mg,2,58.31,116.62
2025-03-01,STORE001,MED065,Salbutamol 50mg,1,47.31,47.31
2025-03-01,STORE001,MED064,Moisturizer 100mg,1,38.96,38.96
2025-03-01,STORE002,MED062,Hydrocortisone 100mg,2,54.28,108.56
2025-03-01,STORE004,MED061,Hydrocortisone 50mg,2,21.99,43.98
2025-03-01,STORE001,MED057,Betnovate 50mg,4,47.25,189.0
2025-03-01,STORE002,MED039,Sitagliptin 50mg,6,40.37,242.22
2025-03-01,STORE001,MED036,Glimepiride 100mg,3,36.09,108.27
2025-03-01,STORE003,MED037,Insulin 50mg,3,66.38,199.14
2025-03-01,STORE005,MED017,Cetirizine 50mg,12,12.51,150.12
2025-03-01,STORE002,MED016,Cephalexin 100mg,1,32.28,32.28
2025-03-01,STORE004,MED015,Cephalexin 50mg,1,24.71,24.71
2025-03-01,STORE001,MED014,Ciprofloxacin 100mg,4,32.94,131.76
2025-03-01,STORE001,MED012,Azithromycin 100mg,2,36.41,72.82
2025-03-01,STORE001,MED008,Diclofenac 100mg,7,13.29,93.03
2025-03-01,STORE001,MED018,Cetirizine 100mg,5,14.68,73.4
2025-03-01,STORE004,MED007,Diclofenac 50mg,9,9.93,89.37
2025-03-01,STORE001,MED005,Aspirin 50mg,7,8.5,59.5
2025-03-01,STORE003,MED004,Ibuprofen 100mg,11,9.47,104.17
2025-03-01,STORE003,MED003,Ibuprofen 50mg,2,6.68,13.36
2025-03-01,STORE002,MED002,Paracetamol 100mg,8,8.31,66.48
